"Bldg No","Building Name","FISCYR","ACCTYR","ACCTMO","KW QTY","KW EST","KWH QTY","KWH EST","STEAM DKT","STEAM LBS","STEAM EST","TIER2 DKT","TIER2 EST","FIRM GAS DKT","FIRM GAS EST","TOTAL GAS  DKT","WATER MCF","WATER EST"
562,"DEER STREET",2014,2014,1,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,3.99,"E"
562,"DEER STREET",2014,2014,2,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,5.52,"E"
562,"DEER STREET",2014,2014,3,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,4.95,"E"
562,"DEER STREET",2014,2014,4,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,4.79,"E"
562,"DEER STREET",2014,2014,5,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,5.2,"E"
310,"FACILITIES WORK CONTROL MODULR",2007,2007,1,0,NA,3226,NA,0,0,NA,0,NA,26.8,NA,26.8,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2007,2007,2,0,NA,3826,NA,0,0,NA,0,NA,22.3,NA,22.3,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2007,2007,3,0,NA,3294,NA,0,0,NA,0,NA,11,NA,11,0.24,NA
310,"FACILITIES WORK CONTROL MODULR",2007,2007,4,0,NA,2601,NA,0,0,NA,0,NA,3.2,NA,3.2,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2007,2007,5,0,NA,2478,NA,0,0,NA,0,NA,3,NA,3,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,6,0,NA,2596,NA,0,0,NA,0,NA,0.8,NA,0.8,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,7,0,NA,3031,NA,0,0,NA,0,NA,0.1,NA,0.1,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,8,0,NA,3912,NA,0,0,NA,0,NA,0,NA,0,0.34,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,9,0,NA,3063,NA,0,0,NA,0,NA,0,NA,0,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,10,0,NA,2697,NA,0,0,NA,0,NA,0.4,NA,0.4,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,11,0,NA,5848,NA,0,0,NA,0,NA,9.5,NA,9.5,0.23,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2007,12,0,NA,3657,NA,0,0,NA,0,NA,13,NA,13,0.24,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2008,1,0,NA,3481,NA,0,0,NA,0,NA,15.1,NA,15.1,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2008,2,0,NA,3235,NA,0,0,NA,0,NA,10.1,NA,10.1,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2008,3,0,NA,2722,NA,0,0,NA,0,NA,6.2,NA,6.2,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2008,4,0,NA,2769,NA,0,0,NA,0,NA,5.3,NA,5.3,0.23,NA
310,"FACILITIES WORK CONTROL MODULR",2008,2008,5,0,NA,2763,NA,0,0,NA,0,NA,0.9,NA,0.9,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,6,0,NA,3018,NA,0,0,NA,0,NA,0.3,NA,0.3,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,7,0,NA,3429,NA,0,0,NA,0,NA,0,NA,0,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,8,0,NA,2773,NA,0,0,NA,0,NA,0,NA,0,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,9,0,NA,2161,NA,0,0,NA,0,NA,0,NA,0,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,10,0,NA,2408,NA,0,0,NA,0,NA,3.6,NA,3.6,0.37,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,11,0,NA,2733,NA,0,0,NA,0,NA,8.3,NA,8.3,0.23,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2008,12,0,NA,2333,NA,0,0,NA,0,NA,19.7,NA,19.7,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2009,1,0,NA,2183,NA,0,0,NA,0,NA,12.3,NA,12.3,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2009,2,0,NA,2183,NA,0,0,NA,0,NA,8.5,NA,8.5,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2009,3,0,NA,2408,NA,0,0,NA,0,NA,9,NA,9,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2009,4,0,NA,2258,NA,0,0,NA,0,NA,2.6,NA,2.6,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2009,2009,5,0,NA,2183,NA,0,0,NA,0,NA,0.4,NA,0.4,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,6,0,NA,2395,NA,0,0,NA,0,NA,0.2,NA,0.2,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,7,0,NA,2546,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,8,0,NA,2440,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,9,0,NA,2683,NA,0,0,NA,0,NA,0.8,NA,0.8,0.51,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,10,0,NA,2805,NA,0,0,NA,0,NA,5,NA,5,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,11,0,NA,3215,NA,0,0,NA,0,NA,12.3,NA,12.3,0.36,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2009,12,0,NA,3238,NA,0,0,NA,0,NA,17.5,NA,17.5,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2010,1,0,NA,3052,NA,0,0,NA,0,NA,12.8,NA,12.8,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2010,2,0,NA,2791,NA,0,0,NA,0,NA,9.1,NA,9.1,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2010,3,0,NA,2757,NA,0,0,NA,0,NA,5.7,NA,5.7,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2010,4,0,NA,2518,NA,0,0,NA,0,NA,3.7,NA,3.7,0.38,NA
310,"FACILITIES WORK CONTROL MODULR",2010,2010,5,0,NA,2376,NA,0,0,NA,0,NA,1.5,NA,1.5,0.34,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,6,0,NA,2368,NA,0,0,NA,0,NA,0.1,NA,0.1,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,7,0,NA,2942,NA,0,0,NA,0,NA,0,NA,0,0.31,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,8,0,NA,2489,NA,0,0,NA,0,NA,0,NA,0,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,9,0,NA,2552,NA,0,0,NA,0,NA,0,NA,0,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,10,0,NA,2262,NA,0,0,NA,0,NA,1.9,NA,1.9,0.31,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,11,0,NA,3259,NA,0,0,NA,0,NA,14.3,NA,14.3,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2010,12,0,NA,3209,NA,0,0,NA,0,NA,15,NA,15,0.24,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2011,1,0,NA,3236,NA,0,0,NA,0,NA,12.9,NA,12.9,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2011,2,0,NA,3446,NA,0,0,NA,0,NA,15.2,NA,15.2,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2011,3,0,NA,2836,NA,0,0,NA,0,NA,6.1,NA,6.1,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2011,4,0,NA,2691,NA,0,0,NA,0,NA,3.8,NA,3.8,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2011,2011,5,0,NA,2485,NA,0,0,NA,0,NA,1.5,NA,1.5,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,6,0,NA,2566,NA,0,0,NA,0,NA,0.3,NA,0.3,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,7,0,NA,2887,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,8,0,NA,3133,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,9,0,NA,2423,NA,0,0,NA,0,NA,0,NA,0,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,10,0,NA,2333,NA,0,0,NA,0,NA,3.2,NA,3.2,0.38,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,11,0,NA,3038,NA,0,0,NA,0,NA,12.6,NA,12.6,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2011,12,0,NA,3239,NA,0,0,NA,0,NA,13.3,NA,13.3,0.24,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2012,1,0,NA,2893,NA,0,0,NA,0,NA,12.5,NA,12.5,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2012,2,0,NA,3171,NA,0,0,NA,0,NA,13.1,NA,13.1,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2012,3,0,NA,2557,NA,0,0,NA,0,NA,4.4,NA,4.4,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2012,4,0,NA,2391,NA,0,0,NA,0,NA,2.2,NA,2.2,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2012,2012,5,0,NA,2471,NA,0,0,NA,0,NA,1.2,NA,1.2,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,6,0,NA,2479,NA,0,0,NA,0,NA,0.2,NA,0.2,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,7,0,NA,2998,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,8,0,NA,2723,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,9,0,NA,2143,NA,0,0,NA,0,NA,0.2,NA,0.2,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,10,0,NA,2252,NA,0,0,NA,0,NA,3.8,NA,3.8,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,11,0,NA,2660,NA,0,0,NA,0,NA,8.7,NA,8.7,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2012,12,0,NA,3000,NA,0,0,NA,0,NA,15.2,NA,15.2,0.18,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2013,1,0,NA,2957,NA,0,0,NA,0,NA,14,NA,14,0.22,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2013,2,0,NA,2476,NA,0,0,NA,0,NA,11.1,NA,11.1,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2013,3,0,NA,2306,NA,0,0,NA,0,NA,5.5,NA,5.5,0.23,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2013,4,0,NA,2358,NA,0,0,NA,0,NA,5.1,NA,5.1,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2013,2013,5,0,NA,2189,NA,0,0,NA,0,NA,0.4,NA,0.4,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,6,0,NA,2327,NA,0,0,NA,0,NA,0.1,NA,0.1,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,7,0,NA,2676,NA,0,0,NA,0,NA,0,NA,0,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,8,0,NA,3036,NA,0,0,NA,0,NA,0,NA,0,0.31,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,9,0,NA,2229,NA,0,0,NA,0,NA,1.3,NA,1.3,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,10,0,NA,2196,NA,0,0,NA,0,NA,5.2,NA,5.2,0.25,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,11,0,NA,2530,NA,0,0,NA,0,NA,10.9,NA,10.9,0.26,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2013,12,0,NA,3226,NA,0,0,NA,0,NA,18.8,NA,18.8,0.23,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2014,1,0,NA,2715,NA,0,0,NA,0,NA,13.9,NA,13.9,0.24,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2014,2,0,NA,3020,NA,0,0,NA,0,NA,17.3,NA,17.3,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2014,3,0,NA,2383,NA,0,0,NA,0,NA,9.2,NA,9.2,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2014,4,0,NA,2251,NA,0,0,NA,0,NA,4.1,NA,4.1,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2014,2014,5,0,NA,2130,NA,0,0,NA,0,NA,0.4,NA,0.4,0.38,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,6,0,NA,2516,NA,0,0,NA,0,NA,0.1,NA,0.1,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,7,0,NA,2681,NA,0,0,NA,0,NA,0.8,NA,0.8,0.36,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,8,0,NA,2352,NA,0,0,NA,0,NA,0.1,NA,0.1,0.41,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,9,0,NA,2213,NA,0,0,NA,0,NA,0.9,NA,0.9,0.34,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,10,0,NA,1979,NA,0,0,NA,0,NA,2.4,NA,2.4,0.34,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,11,0,NA,2674,NA,0,0,NA,0,NA,14.6,NA,14.6,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2014,12,0,NA,3109,NA,0,0,NA,0,NA,16.6,NA,16.6,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2015,1,0,NA,2556,NA,0,0,NA,0,NA,11.5,NA,11.5,0.28,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2015,2,0,NA,2523,NA,0,0,NA,0,NA,10.7,NA,10.7,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2015,3,0,NA,2296,NA,0,0,NA,0,NA,4.9,NA,4.9,0.27,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2015,4,0,NA,2154,NA,0,0,NA,0,NA,3.4,NA,3.4,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2015,2015,5,0,NA,2005,NA,0,0,NA,0,NA,1,NA,1,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,6,0,NA,2858,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,7,0,NA,2472,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,8,0,NA,2310,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,9,0,NA,2050,NA,0,0,NA,0,NA,0.6,NA,0.6,0.33,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,10,0,NA,1808,NA,0,0,NA,0,NA,2.6,NA,2.6,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,11,0,NA,2880,NA,0,0,NA,0,NA,12.6,NA,12.6,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2015,12,0,NA,3240,NA,0,0,NA,0,NA,15.6,NA,15.6,0.3,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2016,1,0,NA,2607,NA,0,0,NA,0,NA,13.2,NA,13.2,0.75,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2016,2,0,NA,2341,NA,0,0,NA,0,NA,7.2,NA,7.2,0.29,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2016,3,0,NA,2359,NA,0,0,NA,0,NA,6.9,NA,6.9,0.32,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2016,4,0,NA,2107,NA,0,0,NA,0,NA,2.2,NA,2.2,0.37,NA
310,"FACILITIES WORK CONTROL MODULR",2016,2016,5,0,NA,2157,NA,0,0,NA,0,NA,1.1,NA,1.1,0.35,NA
310,"FACILITIES WORK CONTROL MODULR",2017,2016,6,0,NA,2434,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
310,"FACILITIES WORK CONTROL MODULR",2017,2016,7,0,NA,2632,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
310,"FACILITIES WORK CONTROL MODULR",2017,2016,8,0,NA,2457,NA,0,0,NA,0,NA,0.1,NA,0.1,0.38,NA
524,"FAMILY HOUSING OFFICE",2007,2007,1,1.1,NA,508,NA,0,0,NA,0,NA,28.9,NA,28.9,0.39,NA
524,"FAMILY HOUSING OFFICE",2007,2007,2,1.03,NA,407,NA,0,0,NA,0,NA,39.4,NA,39.4,0.66,NA
524,"FAMILY HOUSING OFFICE",2007,2007,3,1.03,NA,388,NA,0,0,NA,0,NA,36.6,NA,36.6,0.66,NA
524,"FAMILY HOUSING OFFICE",2007,2007,4,0.94,NA,389,NA,0,0,NA,0,NA,18.4,NA,18.4,0.55,NA
524,"FAMILY HOUSING OFFICE",2007,2007,5,0.82,NA,388,NA,0,0,NA,0,NA,17.8,NA,17.8,0.67,NA
524,"FAMILY HOUSING OFFICE",2008,2007,6,0.72,NA,302,NA,0,0,NA,0,NA,8.9,NA,8.9,0.56,NA
524,"FAMILY HOUSING OFFICE",2008,2007,7,0.66,NA,290,NA,0,0,NA,0,NA,3.3,NA,3.3,0.94,NA
524,"FAMILY HOUSING OFFICE",2008,2007,8,0.75,NA,362,NA,0,0,NA,0,NA,1.3,NA,1.3,1.19,NA
524,"FAMILY HOUSING OFFICE",2008,2007,9,0.94,NA,360,NA,0,0,NA,0,NA,1.6,NA,1.6,0.72,NA
524,"FAMILY HOUSING OFFICE",2008,2007,10,1,NA,476,NA,0,0,NA,0,NA,4.8,NA,4.8,0.57,NA
524,"FAMILY HOUSING OFFICE",2008,2007,11,1.04,NA,420,NA,0,0,NA,0,NA,46.3,NA,46.3,0.66,NA
524,"FAMILY HOUSING OFFICE",2008,2007,12,1.1,NA,429,NA,0,0,NA,0,NA,41.8,NA,41.8,0.75,NA
524,"FAMILY HOUSING OFFICE",2008,2008,1,1.19,NA,525,NA,0,0,NA,0,NA,43.2,NA,43.2,0.29,NA
524,"FAMILY HOUSING OFFICE",2008,2008,2,1.1,NA,453,NA,0,0,NA,0,NA,34,NA,34,0.62,NA
524,"FAMILY HOUSING OFFICE",2008,2008,3,0.94,NA,397,NA,0,0,NA,0,NA,23.3,NA,23.3,0.73,NA
524,"FAMILY HOUSING OFFICE",2008,2008,4,0.94,NA,390,NA,0,0,NA,0,NA,19.6,NA,19.6,0.45,NA
524,"FAMILY HOUSING OFFICE",2008,2008,5,0.88,NA,426,NA,0,0,NA,0,NA,10.1,NA,10.1,0.75,NA
524,"FAMILY HOUSING OFFICE",2009,2008,6,0.76,NA,309,NA,0,0,NA,0,NA,5.1,NA,5.1,0.49,NA
524,"FAMILY HOUSING OFFICE",2009,2008,7,0.63,NA,319,NA,0,0,NA,0,NA,1.8,NA,1.8,0.55,NA
524,"FAMILY HOUSING OFFICE",2009,2008,8,0.57,NA,266,NA,0,0,NA,0,NA,3.3,NA,3.3,1.25,"E"
524,"FAMILY HOUSING OFFICE",2009,2008,9,0.97,NA,352,NA,0,0,NA,0,NA,3.3,NA,3.3,0.62,NA
524,"FAMILY HOUSING OFFICE",2009,2008,10,1,NA,456,NA,0,0,NA,0,NA,11.9,NA,11.9,0.63,NA
524,"FAMILY HOUSING OFFICE",2009,2008,11,1.01,NA,378,NA,0,0,NA,0,NA,16,NA,16,0.69,NA
524,"FAMILY HOUSING OFFICE",2009,2008,12,1.19,NA,533,NA,0,0,NA,0,NA,33.6,NA,33.6,1.39,NA
524,"FAMILY HOUSING OFFICE",2009,2009,1,1.13,NA,411,NA,0,0,NA,0,NA,27.3,NA,27.3,0.58,NA
524,"FAMILY HOUSING OFFICE",2009,2009,2,1.13,NA,423,NA,0,0,NA,0,NA,22.8,NA,22.8,0.51,NA
524,"FAMILY HOUSING OFFICE",2009,2009,3,0.94,NA,393,NA,0,0,NA,0,NA,23.1,NA,23.1,0.54,NA
524,"FAMILY HOUSING OFFICE",2009,2009,4,0.91,NA,439,NA,0,0,NA,0,NA,13.6,NA,13.6,0.29,NA
524,"FAMILY HOUSING OFFICE",2009,2009,5,0.92,NA,314,NA,0,0,NA,0,NA,6.5,NA,6.5,0.81,NA
524,"FAMILY HOUSING OFFICE",2010,2009,6,1,NA,302,NA,0,0,NA,0,NA,4,NA,4,1.42,NA
524,"FAMILY HOUSING OFFICE",2010,2009,7,0.76,NA,358,NA,0,0,NA,0,NA,2,NA,2,0.57,NA
524,"FAMILY HOUSING OFFICE",2010,2009,8,0.76,NA,302,NA,0,0,NA,0,NA,1.5,NA,1.5,1.25,NA
524,"FAMILY HOUSING OFFICE",2010,2009,9,0.79,NA,315,NA,0,0,NA,0,NA,7.5,NA,7.5,1.37,NA
524,"FAMILY HOUSING OFFICE",2010,2009,10,0.97,NA,384,NA,0,0,NA,0,NA,25,NA,25,0.81,NA
524,"FAMILY HOUSING OFFICE",2010,2009,11,0.91,NA,400,NA,0,0,NA,0,NA,36.3,NA,36.3,0.49,NA
524,"FAMILY HOUSING OFFICE",2010,2009,12,1.1,NA,445,NA,0,0,NA,0,NA,34.7,NA,34.7,0.37,NA
524,"FAMILY HOUSING OFFICE",2010,2010,1,1.01,NA,436,NA,0,0,NA,0,NA,30.8,NA,30.8,0.42,NA
524,"FAMILY HOUSING OFFICE",2010,2010,2,0.94,NA,334,NA,0,0,NA,0,NA,26.1,NA,26.1,0.51,NA
524,"FAMILY HOUSING OFFICE",2010,2010,3,0.94,NA,390,NA,0,0,NA,0,NA,23.2,NA,23.2,0.47,NA
524,"FAMILY HOUSING OFFICE",2010,2010,4,0.94,NA,348,NA,0,0,NA,0,NA,17.6,NA,17.6,0.46,NA
524,"FAMILY HOUSING OFFICE",2010,2010,5,0.94,NA,317,NA,0,0,NA,0,NA,14.3,NA,14.3,0.45,NA
524,"FAMILY HOUSING OFFICE",2011,2010,6,0.66,NA,319,NA,0,0,NA,0,NA,5.8,NA,5.8,0.48,NA
524,"FAMILY HOUSING OFFICE",2011,2010,7,0.66,NA,258,NA,0,0,NA,0,NA,1.5,NA,1.5,0.43,NA
524,"FAMILY HOUSING OFFICE",2011,2010,8,0.85,NA,283,NA,0,0,NA,0,NA,2,NA,2,0.91,NA
524,"FAMILY HOUSING OFFICE",2011,2010,9,0.82,NA,341,NA,0,0,NA,0,NA,5.4,NA,5.4,0.54,NA
524,"FAMILY HOUSING OFFICE",2011,2010,10,0.82,NA,342,NA,0,0,NA,0,NA,9.6,NA,9.6,0.47,NA
524,"FAMILY HOUSING OFFICE",2011,2010,11,0.94,NA,432,NA,0,0,NA,0,NA,30.1,NA,30.1,0.44,NA
524,"FAMILY HOUSING OFFICE",2011,2010,12,0.97,NA,447,NA,0,0,NA,0,NA,33.3,NA,33.3,0.61,NA
524,"FAMILY HOUSING OFFICE",2011,2011,1,0.94,NA,383,NA,0,0,NA,0,NA,26.8,NA,26.8,0.41,NA
524,"FAMILY HOUSING OFFICE",2011,2011,2,0.97,NA,413,NA,0,0,NA,0,NA,32.2,NA,32.2,0.59,NA
524,"FAMILY HOUSING OFFICE",2011,2011,3,0.85,NA,385,NA,0,0,NA,0,NA,23.4,NA,23.4,0.49,NA
524,"FAMILY HOUSING OFFICE",2011,2011,4,0.73,NA,342,NA,0,0,NA,0,NA,18.6,NA,18.6,0.51,NA
524,"FAMILY HOUSING OFFICE",2011,2011,5,0.63,NA,327,NA,0,0,NA,0,NA,12.7,NA,12.7,0.51,NA
524,"FAMILY HOUSING OFFICE",2012,2011,6,0.57,NA,261,NA,0,0,NA,0,NA,3.4,NA,3.4,0.5,NA
524,"FAMILY HOUSING OFFICE",2012,2011,7,0.42,NA,214,NA,0,0,NA,0,NA,0.5,NA,0.5,0.44,NA
524,"FAMILY HOUSING OFFICE",2012,2011,8,0.63,NA,245,NA,0,0,NA,0,NA,1.3,NA,1.3,0.87,NA
524,"FAMILY HOUSING OFFICE",2012,2011,9,0.38,NA,293,NA,0,0,NA,0,NA,2.3,NA,2.3,0.48,NA
524,"FAMILY HOUSING OFFICE",2012,2011,10,0.82,NA,339,NA,0,0,NA,0,NA,19.8,NA,19.8,0.47,NA
524,"FAMILY HOUSING OFFICE",2012,2011,11,0.85,NA,375,NA,0,0,NA,0,NA,36.6,NA,36.6,0.45,NA
524,"FAMILY HOUSING OFFICE",2012,2011,12,0.85,NA,352,NA,0,0,NA,0,NA,35.9,NA,35.9,0.58,NA
524,"FAMILY HOUSING OFFICE",2012,2012,1,0.88,NA,388,NA,0,0,NA,0,NA,33,NA,33,0.43,NA
524,"FAMILY HOUSING OFFICE",2012,2012,2,0.88,NA,361,NA,0,0,NA,0,NA,27.3,NA,27.3,0.57,NA
524,"FAMILY HOUSING OFFICE",2012,2012,3,0.88,NA,335,NA,0,0,NA,0,NA,17.1,NA,17.1,0.53,NA
524,"FAMILY HOUSING OFFICE",2012,2012,4,0.76,NA,328,NA,0,0,NA,0,NA,12.5,NA,12.5,0.61,NA
524,"FAMILY HOUSING OFFICE",2012,2012,5,0.6,NA,265,NA,0,0,NA,0,NA,7.2,NA,7.2,0.43,NA
524,"FAMILY HOUSING OFFICE",2013,2012,6,0.44,NA,214,NA,0,0,NA,0,NA,2.2,NA,2.2,0.34,"E"
524,"FAMILY HOUSING OFFICE",2013,2012,7,0.45,NA,209,NA,0,0,NA,0,NA,0.5,NA,0.5,0.88,NA
524,"FAMILY HOUSING OFFICE",2013,2012,8,0.6,NA,220,NA,0,0,NA,0,NA,0.5,NA,0.5,0.85,NA
524,"FAMILY HOUSING OFFICE",2013,2012,9,0.69,NA,266,NA,0,0,NA,0,NA,1.8,NA,1.8,0.7,NA
524,"FAMILY HOUSING OFFICE",2013,2012,10,0.79,NA,356,NA,0,0,NA,0,NA,16.5,NA,16.5,0.13,NA
524,"FAMILY HOUSING OFFICE",2013,2012,11,0.82,NA,344,NA,0,0,NA,0,NA,24.2,NA,24.2,0.01,NA
524,"FAMILY HOUSING OFFICE",2013,2012,12,0.85,NA,353,NA,0,0,NA,0,NA,32.7,NA,32.7,0.16,"E"
524,"FAMILY HOUSING OFFICE",2013,2013,1,0.88,NA,385,NA,0,0,NA,0,NA,30.9,NA,30.9,-0.05,"E"
524,"FAMILY HOUSING OFFICE",2013,2013,2,0.82,NA,341,NA,0,0,NA,0,NA,27.3,NA,27.3,0.13,"E"
524,"FAMILY HOUSING OFFICE",2013,2013,3,0.85,NA,334,NA,0,0,NA,0,NA,21.5,NA,21.5,0.28,"E"
524,"FAMILY HOUSING OFFICE",2013,2013,4,0.76,NA,350,NA,0,0,NA,0,NA,18.5,NA,18.5,0.13,"E"
524,"FAMILY HOUSING OFFICE",2013,2013,5,0.6,NA,256,NA,0,0,NA,0,NA,6,NA,6,0.1,"E"
524,"FAMILY HOUSING OFFICE",2014,2013,6,0.48,NA,209,NA,0,0,NA,0,NA,1.9,NA,1.9,0.02,"E"
524,"FAMILY HOUSING OFFICE",2014,2013,7,0.42,NA,220,NA,0,0,NA,0,NA,1.4,NA,1.4,0.4,"E"
